comment,comment_clean,label,label_id,rate
Chất lượng sản phẩm rất kém!,chất_lượng sản_phẩm rất kém !,NEG,0,1
Nhưng đặt màu đen lại giao màu xanh....,nhưng đặt màu đen lại giao màu xanh,NEG,0,2
Nhưng đóng gói vận chuyển cực kì kém!,nhưng đóng_gói vận_chuyển cực_kì kém !,NEG,0,1
Mình có liên lạc thì shop nói mang qua shop đổi.,mình có liên_lạc thì shop nói mang qua shop đổi,NEU,2,3
"Vải mỏng k co giãn nhiều , váy rất dài 1m50 mặc qa gối tầm 5p , chất lượng phù hợp vs giá tiền.","vải mỏng không co_giãn nhiều , váy rất dài 1m50 mặc qa gối tầm 5p , chất_lượng phù_hợp với giá tiền",NEU,2,3
Không có lỗi và rất đáng tiền.,không có lỗi và rất xứng_đáng,POS,1,5
Hỏi thì bảo k biết nhận đc hay chưa.,hỏi thì bảo không biết nhận được hay chưa,NEG,0,1
Áo nhỏ hơn áo kia.,áo nhỏ hơn áo kia,NEG,0,1
Mình 58kg mặc rất ổn.,mình 58kg mặc rất ổn,NEU,2,3
Quần bé quá shop ak.,quần bé quá shop ak,NEG,0,1
Vải mỏng mát.,vải mỏng mát,POS,1,5
Size 36 cứ như là 37 v.,size 36 cứ như là 37 v,NEU,2,3
Đêm hôm vẫn rep tin nhắn khách.,đêm_hôm vẫn trả_lời tin nhắn khách,POS,1,5
Chất lượng sản phẩm xấu.,chất_lượng sản_phẩm xấu,NEG,0,2
Tạm được với giá tiền.,tạm được với giá tiền,NEU,2,3
mua gì 230k mà còn tính shop.trên shoope mua 160k là ko tinh ship.,mua gì 230k mà còn tính shop . trên shoope mua 160k là không tinh ship,NEG,0,1
Giầy cũng khá đẹp.,giầy cũng khá đẹp,POS,1,5
tay áo quá ngắn k như mog đợi.,tay_áo quá ngắn không như mog đợi,NEG,0,1
Mình đặt tả xxl56.,mình đặt tả xxl56,NEU,2,3
Mình có phản ánh và hoàn lại sản phẩm nhưng người bán không phản hồi.,mình có phản_ánh và hoàn lại sản_phẩm nhưng người bán không phản_hồi,NEG,0,1
Chuẩn bị và giao hàng rất lâu.,chuẩn_bị và giao hàng rất lâu,NEG,0,2
Dán màn hình k dính.,dán màn_hình không dính,NEG,0,1
"Vải áo dày, đẹp giống hình nhưng hơi cứng, mặc chưa được thoải mái lắm.","vải áo dày , đẹp giống hình nhưng hơi cứng , mặc chưa được thoải_mái lắm",NEG,0,2
"Áo đẹp nhoé, đáng tiền.","áo đẹp nhoé , xứng_đáng",POS,1,5
"Chất lượng sản phẩm tạm được, Giá cả chấp nhận được Thời gian giao hàng nhanh.","chất_lượng sản_phẩm tạm được , giá_cả chấp_nhận được thời_gian giao hàng nhanh",POS,1,5
Cám on shop nha.,cám on shop nha,NEU,2,3
"Cổ áo hơi hẹp so với ảnh mẫu, còn lại thì đều ok.","cổ áo hơi hẹp so với ảnh mẫu , còn lại thì đều ok",POS,1,4
Hy vọng bền !,hy_vọng bền !,NEG,0,2
"Tả rất mỏng, ko đủ thấm.","tả rất mỏng , không đủ thấm",NEG,0,1
áo mốc bẩn không hài lòng 👎 Chất lượng sản phẩm kém Chất lượng sản phẩm kém.,áo mốc bẩn không hài_lòng chất_lượng sản_phẩm kém chất_lượng sản_phẩm kém,NEG,0,1
"Chất lượng sản phẩm kém .hk đág tiền ,mọi ng nên cân nhắc trc khi mua ,áo chất liệu như hàg 35k ngoài chợ đêm, mới đầu phục vụ tốt nhiệt tìh, sau khi mìh đáh giá 2* shop lại qay lại trách móc ng mua, thái độ hk xem trọg ng mua, e ns v thôi ms ng tin hay hk thì tì, lần đầu tiên e bức xúc đến như v.","chất_lượng sản_phẩm kém . hk đág tiền , mọi ng nên cân_nhắc trc khi mua , áo chất_liệu như hàg 35k ngoài chợ đêm , mới_đầu phục_vụ tốt nhiệt tìh , sau khi mìh đáh giá 2 shop lại qay lại trách_móc ng mua , thái_độ hk xem trọg ng mua , e ns v thôi ms ng tin hay hk thì tì , lần đầu_tiên e bức_xúc đến như v",NEG,0,1
Áo so với giá tiền là ok.,áo so với giá tiền là ok,NEU,2,3
vải dày dặn. mẫu giống hình. rất đáng tiền.,vải dày_dặn . mẫu giống hình . rất xứng_đáng,POS,1,5
Ko đáng để mua hàng rất tệ.,không đáng để mua hàng rất tệ,NEG,0,1
Hơi ít ảnh vi trg 1 xấp ảnh bts.,hơi ít ảnh_vi trg 1 xấp ảnh bts,NEG,0,2
Mình bảo là gửi màu đen vs xanh mà chỉ gửi màu xanh thôi màu đen ko thấy .,mình bảo là gửi màu đen với xanh mà chỉ gửi màu xanh thôi màu đen không thấy,NEG,0,1
Gửi sai hàng thiếu hàng nói đổi hàng thì bắt trả ship:)).,gửi sai hàng thiếu hàng nói đổi hàng thì bắt trả ship,NEU,2,3
như xà phòng ko mùi thì đúng hơn.,như xà_phòng không mùi thì đúng hơn,NEG,0,2
Shop phục vụ tốt rất nhiệt tình.,shop phục_vụ tốt rất nhiệt_tình,POS,1,5
"Khăn đẹp, áo đẹp.","khăn đẹp , áo đẹp",POS,1,5
Nói tóm lại sản phẩm này quá đắt so với chất lượng.,nói tóm_lại sản_phẩm này quá đắt so với chất_lượng,NEG,0,1
"Áo mềm vải mịn lắm :3 Đóng gói cũng đẹp và chắc chắn nữa, có cơ hội sẽ ủng hộ shop nhiều hơn ạ<3.","áo mềm vải mịn lắm 3 đóng_gói cũng đẹp và chắc_chắn nữa , có cơ_hội sẽ ủng_hộ shop nhiều hơn ạ 3",POS,1,5
Siu xink lunnnnnn.,siu xink lunn,POS,1,4
Nặng 45kg nhé.,nặng 45kg nhé,NEU,2,3
"Sản phẩm tốt, đóng gói chắc chắc.","sản_phẩm tốt , đóng_gói chắc chắc",NEU,2,3
Mỏng =))) tiền nào của nấy =))) mng mua nên cân nhắc =)) Thời gian giao hàng nhanh.,mỏng tiền nào của nấy mng mua nên cân_nhắc thời_gian giao hàng nhanh,NEG,0,2
Hình đi đằng hình.,hình đi đằng hình,NEU,2,3
"Áo đẹp , mặc cũng đẹp , nhưng khuyết điểm là lưng hơi chật .","áo đẹp , mặc cũng đẹp , nhưng khuyết_điểm là lưng hơi chật",NEG,0,2
Ở ngaoif áo dài và rộng quá chất vải kh đc như ảnh :<.,ở ngaoif áo_dài và rộng quá chất vải không được như ảnh,NEG,0,1
Vải đẹp quá.,vải đẹp quá,NEU,2,3
Mình muốn đổi sang 1m6 được k shop.,mình muốn đổi sang 1m6 được không shop,NEU,2,3
Giao sai màu đã đặt.,giao sai màu đã đặt,NEG,0,2
"Mỗi tội đặt M giao L , cũng hên mặc vẫn vừa nên vẫn 5 sao nghen.","mô i tô i đă tôi mình giao l , cu ng hên mă c vâ n vư a nên vâ n 5 sao nghen",POS,1,4
Shop tự nhận làm hàng ko chuẩn!,shop tự nhận làm_hàng không chuẩn !,NEU,2,3
"Shop phục vụ rất kém , mình mua 2 cái, gửi chỉ 1 cái thôi, nhắn tin hỏi thì shop nói sẽ đền cho mình vậy mà hơn một tuần rồi ko thấy, mình nhắn tin hỏi lại shop ko trả lời luôn :) mặc dù mình thấy shop đang trực tuyến , hơn 1 ngày rồi cũng ko thấy trả lời gì hết :)) quá tệ.","shop phục_vụ rất kém , mình mua 2 cái , gửi chỉ 1 cái thôi , nhắn_tin hỏi thì shop nói sẽ đền cho mình vậy_mà hơn một tuần rồi không thấy , mình nhắn_tin hỏi lại shop không trả_lời luôn mặc_dù mình thấy shop đang trực_tuyến , hơn 1 ngày rồi cũng không thấy trả_lời gì hết quá tệ",NEG,0,2
"Áo xinh ạ, đẹp hơn em nghĩ, dù giao hàng hơi lâu 👌.","áo xinh ạ , đẹp hơn em nghĩ , dù giao hàng hơi lâu",POS,1,4
bộ này mjh thấy hơi rộng. vải cũng mỏng .,bộ này mjh thấy hơi rộng . vải cũng mỏng,NEG,0,2
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn .quần mặc thích lắm .áo chất đẹp và mát nữa .sẽ ủng hộ shop dài dài.,chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn . quần mặc thích lắm . áo chất đẹp và mát nữa . sẽ ủng_hộ shop dài_dài,POS,1,5
Có mỗi đường vắt sổ. phải đi trần lại đường may nữa .,có mỗi đường vắt_sổ . phải đi trần lại đường may nữa,NEU,2,3
Sai màu bộ này rồi shop :(.,sai màu bộ này rồi shop,NEG,0,2
Giày ngầu vl mua đi ae hihi.,giày ngầu rất mua đi ae hihi,NEU,2,3
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền mk có video mà k đăng đk mùi hơi ghê nhưng chống nước tốt lắm.,chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn rất xứng_đáng mình có video mà không đăng đk mùi hơi ghê nhưng chống nước tốt lắm,POS,1,5
Nay giặt xong đem mặc mới thấy.,nay giặt xong đem mặc mới thấy,NEG,0,1
Trội ôi.,trội_ôi,NEU,2,3
Mua về đẹp quá chị gái nhờ đặt thêm 3 cái.,mua về đẹp quá chị gái nhờ đặt thêm 3 cái,POS,1,5
Nhìn mong manh quá.,nhìn mong_manh quá,NEU,2,3
tưởng voucher mà giao evoucher nên hơi thất vọng tí.,tưởng voucher mà giao evoucher nên hơi thất_vọng tí,NEG,0,2
"Quần dày dặn, đẹp lắm ạ.","quần dày_dặn , đẹp lắm ạ",POS,1,5
Chất vãi tốt Ngoài tưởng tượng luon ak.,chất vãi tốt ngoài tưởng_tượng luon ak,POS,1,4
"Chất lượng sp đc nhưng thái độ pvụ của shop chán quá, hỏi 1 đằng trl 1 nẻo, hỏi nhiều ý thì trả lời có nửa, nhắn hỏi dài nthe mà trl có 1 dòng cụt lủn sai trọng tâm, nhắn bày tỏ t/độ vậy rồi mà chả xl 1 câu.","chất_lượng sản_phẩm được nhưng thái_độ pvụ của shop chán quá , hỏi 1 đằng trl 1 nẻo , hỏi nhiều ý thì trả_lời có nửa , nhắn hỏi dài nthe mà trl có 1 dòng cụt_lủn sai trọng_tâm , nhắn bày_tỏ tôi độ vậy rồi mà chả xl 1 câu",POS,1,4
Sóng căng vứt.,sóng căng vứt,POS,1,5
"Đóng gói sản phẩm chắc chắn tuy nhiên vải xấu và may ẩu, shop tư vấn nhiệt tình nên để 4*.","đóng_gói sản_phẩm chắc_chắn tuy_nhiên vải xấu và may ẩu , shop tư_vấn nhiệt_tình nên để 4",POS,1,4
"Hàng y hình, đóng gói ko cẩn thận nên quả ngực bị móp, giao hàng chậm.","hàng y hình , đóng_gói không cẩn_thận nên quả ngực bị móp , giao hàng chậm",NEU,2,3
Tóm lại k bh ghé shop lần thứ hai.,tóm lại không bh ghé shop lần thứ hai,NEG,0,1
Giao hàng cho nhà vc hơi lâu.,giao hàng cho nhà vc hơi lâu,NEG,0,2
Nhận đủ hàng mua tuy nhiên thấy ngoài bao có ghi tặng hạt giống nhưng bên trong không thấy tặng gì.,nhận đủ hàng mua tuy_nhiên thấy ngoài bao có ghi tặng hạt_giống nhưng bên trong không thấy tặng gì,NEU,2,3
Trong quá trình tư vấn chat thái độ nhân viên rất không cần khách.,trong quá_trình tư_vấn chat thái_độ nhân_viên rất không cần khách,NEG,0,1
Đẹp y hình :) nói chung là rất vừa ý.,đẹp y hình nói_chung là rất vừa_ý,POS,1,5
Mặc bộ quần áo nào cũng đẹp tự tin lắm.,mặc bộ quần_áo nào cũng đẹp tự_tin lắm,POS,1,5
Hàng nhận được k phải loại mk đặt vì shop đã ib nó hết hàng như mk k kịp hủy thì cái này mình thấy cũng được nhưng mà tại sao mình đặt 4 áo lại giao có 3 áo tính tiền 4 chiếc.,hàng nhận được không phải loại mình đặt vì shop đã ib nó hết hàng như mình không kịp_hủy thì cái này mình thấy cũng được nhưng mà tại_sao mình đặt 4 áo lại giao có 3 áo tính tiền 4 chiếc,NEG,0,2
Sản phẩm đẹp cầm khá là chắc tay.,sản_phẩm đẹp cầm khá là chắc_tay,POS,1,4
Mình mua 3 combo rùi ak.,mình mua 3 combo rùi ak,NEU,2,3
Thích shop lắm ủng hộ dài dài.,thích shop lắm ủng_hộ dài_dài,POS,1,5
K ưng lắm.,không ưng lắm,NEG,0,2
Chất liệu thích lăm vả lại chủ shop rất dễ thương.,chất_liệu thích lăm vả_lại chủ shop rất dễ_thương,POS,1,5
Shop phục vụ rất tốt Rất đáng tiền Chất lượng sản phẩm tuyệt vời.,shop phục_vụ rất tốt rất xứng_đáng chất_lượng sản_phẩm tuyệt_vời,POS,1,5
Vải nỉ nhưng ko mịn hơi thất vọng.,vải nỉ nhưng không mịn hơi thất_vọng,NEG,0,1
Sản phẩm giống như đã bị mở ra sử dụng vì son tràn ra miệng vỏ nhưng tạm chấp nhận vì chất son ổn.,sản_phẩm giống như đã bị mở ra sử_dụng vì son tràn ra miệng vỏ nhưng tạm chấp_nhận vì chất son ổn,POS,1,5
Màu lai áo hơi nhạt.,màu lai áo hơi nhạt,NEG,0,2
Mua xong nhìn cười không.,mua xong nhìn cười không,NEU,2,3
Balo mình không ưng nhưng shop rất nhiệt tình trả lại cho mình.,balo mình không ưng nhưng shop rất nhiệt_tình trả lại cho mình,NEU,2,3
"Sợ hớ hênh lộ hàng vì lớp lót cũng mỏng và rộng luôn, K biết có sửa đc để mặc k nữa 😅.","sợ hớ_hênh lộ hàng vì lớp lót cũng mỏng và rộng luôn , không biết có sửa được để mặc không nữa",NEU,2,3
Phần đầu có mấy lỗ nhỏ thông hơi nữa (hình đính kèm).,phần đầu có mấy lỗ nhỏ thông hơi nữa hình đính kèm,POS,1,5
Cám ơn món quà của chị nha.,cám_ơn món quà của chị nha,NEU,2,3
"Chất áo rất đẹp, mềm, mịn và mát.","chất áo rất đẹp , mềm , mịn và mát",POS,1,5
Sản phẩm tuyệt vời ông mặt trời!!!,sản_phẩm tuyệt_vời ông mặt_trời ! !,POS,1,5
Dùng được mấy hôm thì ốc bắt đầu long ra.,dùng được mấy hôm thì ốc bắt_đầu long ra,NEG,0,2
Thời gian giao hàng hơi chậm.,thời_gian giao hàng hơi chậm,NEG,0,1
"quần đẹp,mỏng quá.","quần đẹp , mỏng quá",POS,1,4
Qua Ok luon.,qua ok luon,POS,1,5
Sp đẹp có điều phần cổ hơi cao cần sửa lại.,sản_phẩm đẹp có_điều phần cổ hơi cao cần sửa lại,NEU,2,3
K giog hinh.,không giog hinh,NEG,0,1
Balo đẹp đúng hình nhưng mùi da hơi khó ngửi.,balo đẹp đúng hình nhưng mùi da hơi khó ngửi,NEG,0,2
Phần tiếp xúc bàn chân có một rãnh nhỏ không biết làm gì (xem hình) nhưng k ảnh hưởng.,phần tiếp_xúc bàn_chân có một rãnh nhỏ không biết làm gì xem hình nhưng không ảnh_hưởng,POS,1,5
Hơi rộng shop ơi.,hơi rộng shop ơi,NEG,0,2
Đi rất êm chân.,đi rất êm chân,POS,1,4
Lỗi.,lô i,NEG,0,1
"Chất đẹp, nhưng giặt bị phai màu.","chất đẹp , nhưng giặt bị phai màu",NEU,2,3
Bị Giao hàng nhanh lưu kho mất gần 1 tuần!,bị giao hàng nhanh lưu kho mất gần 1 tuần !,NEG,0,2
Hài lòng với bộ này.,hài_lòng với bộ này,NEU,2,3
Đường may chỗ quai trên hơn ẩu và lệch.,đường may chỗ quai trên hơn ẩu và lệch,NEG,0,2
"Lúc mới lấy ko để ý kĩ ,h xem lại hóa ra áo bị loang màu, bạn bán hành lỗi cho khách sao ?","lúc mới lấy không để_ý kĩ , h xem_lại hóa ra áo bị loang màu , bạn bán hành lỗi cho khách sao ?",NEG,0,2
Áo này không có nên shop có trả tiền lại cho mình.,áo này không có nên shop có trả tiền lại cho mình,NEG,0,2
Quần xấu lắm 😂😂😂.,quần xấu lắm,NEG,0,1
Chất lượng sản phẩm tốt nhưng dán vào không khớp.,chất_lượng sản_phẩm tốt nhưng dán vào không khớp,NEU,2,3
Nhưng mình không hài lòng vs cách đóng gói sp..,nhưng mình không hài_lòng với cách đóng_gói sản_phẩm,NEU,2,3
Chất lượng sản phẩm tuyệt vời.Nhưng có 1 vết trầy nhỏ.,chất_lượng sản_phẩm tuyệt_vời . nhưng có 1 vết trầy nhỏ,POS,1,4
Hàng ổn so với giá.,hàng ổn so với giá,NEU,2,3
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắcchắn.ok ung ho shop.,chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắcchắn . ok_ung ho shop,POS,1,5
Gửi nhầm mầu nhắn cho shop shop k trả lời.,gửi nhầm mầu nhắn cho shop shop không trả_lời,NEG,0,1
Áo đẹp như hình nhé.,áo đẹp như hình nhé,POS,1,5
"Mang nhẹ chân, rất đẹp.","mang nhẹ chân , rất đẹp",POS,1,5
Mà ko rộng lắm.,mà không rộng lắm,NEU,2,3
"Tốt, dịch vụ rất tốt,dù thời gian giao hàng còn chậm nhưng cũng tạm ổn.","tốt , dịch_vụ rất tốt , dù thời_gian giao hàng còn chậm nhưng cũng tạm ổn",NEG,0,1
Mua lần đầu cũng là lần cuối.,mua lần đầu cũng là lần cuối,NEG,0,1
Đường may chưa mặc đã bị tuột :( buồn quá.,đường may chưa mặc đã bị tuột buồn quá,NEG,0,1
"Shop làm ăn lua đao,gioa hang ko co tem mac và bọc ,quanaf rach 10 phan ngang ong quần và may co khoan cach giưa chô rach như v,sho ko hô trợ khach hang nt ko trl cho tơi khi t kien shoppee oa 5 ng shop trl nh ko bjk lỗi...toi ko hoan hang trả tiên gi nưa hêt,140 đo cho shop cái hậu ..","shop làm_ăn lua đao , gioa hang_ko co tem mac và bọc , quanaf rach 10 phan ngang ong quần và may co khoan cach giưa chô rach như v , sho không hô trợ khach hang nt không trl cho tơi khi tôi kien shoppee oa 5 ng shop trl nh không bjk lỗi . toi không hoan hang trả tiên gi nưa hêt , 140 đo cho shop cái hậu",NEG,0,1
