content,score,app_source,sentiment,language,review_text_clean,review_text_segmented
dẹp cái app này đi nha. lừa dối khách hàng,1,vn.tiki.app.tikiandroid,negative,vi,dẹp cái app này đi nha lừa dối khách hàng,dẹp cái app này đi nha lừa_dối khách_hàng
"giao nhanh , giá tốt, có nhiều khuyến mãi, tuy nhiên vẫn có trường hợp giao hàng trễ .",5,vn.tiki.app.tikiandroid,positive,vi,giao nhanh giá tốt có nhiều khuyến mãi tuy nhiên vẫn có trường hợp giao hàng trễ,giao nhanh giá tốt có nhiều khuyến_mãi tuy_nhiên vẫn có trường_hợp giao hàng trễ
app tiki này mua hàng giá rẻ có không. có FREE SHIP không vậy. nó FREE SHIP giống shopee thì đặt hàng không giống thì thôi khỏi đặt. mong nhà phát hành app mua sắm tiki trả lời ạ,5,vn.tiki.app.tikiandroid,positive,vi,app tiki này mua hàng giá rẻ có không có free ship không vậy nó free ship giống shopee thì đặt hàng không giống thì thôi khỏi đặt mong nhà phát hành app mua sắm tiki trả lời ạ,app tiki này mua hàng giá rẻ có không có free ship không vậy nó free ship giống shopee thì đặt_hàng không giống thì thôi khỏi đặt mong nhà phát_hành app mua_sắm tiki trả_lời ạ
tốt nhanh gọn,5,vn.tiki.app.tikiandroid,positive,vi,tốt nhanh gọn,tốt nhanh gọn
"tệ vãi cả lol ra , hủy mấy đơn cái bị khóa",1,vn.tiki.app.tikiandroid,negative,vi,tệ vãi cả lol ra hủy mấy đơn cái bị khóa,tệ vãi cả lol ra hủy mấy đơn cái bị khóa
😁😁😁😁sắp có sách đọc,5,vn.tiki.app.tikiandroid,positive,vi,sắp có sách đọc,sắp có sách đọc
"Good app, cần vay vào 𝐕𝐚𝐲𝐓𝐨𝐭𝐍𝐡𝐚𝐭. Để được Giá tiki rất cao so với những sàn khác.",5,vn.tiki.app.tikiandroid,positive,vi,good app cần vay vào 𝐕𝐚𝐲𝐓𝐨𝐭𝐍𝐡𝐚𝐭 để được giá tiki rất cao so với những sàn khác,good app cần vay vào 𝐕𝐚𝐲𝐓𝐨𝐭𝐍𝐡𝐚𝐭 để được_giá tiki rất cao so với những sàn khác
"chính sách vận hành cực kì tệ hại. đặt đơn đợt Khuyễn mãi, 2 ngày sau tự động hủy đơn mà không có lí do. Tệ nhất trong các sàn tmđt. không đáng tin cậy để đặt mua hàng ở sàn.",1,vn.tiki.app.tikiandroid,negative,vi,chính sách vận hành cực kì tệ hại đặt đơn đợt khuyễn mãi 2 ngày sau tự động hủy đơn mà không có lí do tệ nhất trong các sàn tmđt không đáng tin cậy để đặt mua hàng ở sàn,chính_sách vận_hành cực_kì tệ_hại đặt đơn đợt khuyễn mãi 2 ngày sau tự_động hủy_đơn mà không có lí_do tệ nhất trong các sàn tmđt không đáng tin_cậy để đặt mua hàng ở sàn
Phần mềm tệ..vô không được. thoát ra miết.,1,vn.tiki.app.tikiandroid,negative,vi,phần mềm tệ vô không được thoát ra miết,phần_mềm tệ_vô không được thoát ra miết
"ngày 12.11.2025 phiên bản mới nhất đang dùng 4.174.3 vào app lướt xem sản phẩm được khoảng mấy phút thì bị đứng màn hình. thoát ra ngoài màn hình thì hiện bản thông báo ""buộc dừng ứng dụng tiki""",3,vn.tiki.app.tikiandroid,neutral,vi,ngày 12 11 2025 phiên bản mới nhất đang dùng 4 174 3 vào app lướt xem sản phẩm được khoảng mấy phút thì bị đứng màn hình thoát ra ngoài màn hình thì hiện bản thông báo buộc dừng ứng dụng tiki,ngày 12 11 2025 phiên_bản mới nhất đang dùng 4 174 3 vào app lướt xem sản_phẩm được khoảng mấy phút thì bị đứng màn_hình thoát ra ngoài màn_hình thì hiện_bản thông_báo buộc dừng ứng_dụng tiki
"* Góp ý add nhé: 1. Sản phẩm đắt, rất ít món rẻ, không biết sao chứ hàng shoppee cùng món nhưng nhiều cái rẻ hơn 2. Mặt hàng chưa đa dạng 3. Add cần cải thiện cái mục tìm kiếm, ví dụ như tìm bằng giọng nói, bằng hình ảnh 4. Voucher giảm giá chưa nhiều 5. Hơi ""nghèo"" cách kiếm voucher => add có thể cải thiện bằng cách thêm trò chơi, hoặc phương pháp để kiếm xu tích lũy trừ tiền nè * Còn vể khen thì app đẹp, có phân loại mặt hàng nên tìm hàng dễ, chỉ cần ấn biểu tượng tương ứng là tìm ra. Cố lên ạ",3,vn.tiki.app.tikiandroid,neutral,vi,góp ý add nhé 1 sản phẩm đắt rất ít món rẻ không biết sao chứ hàng shoppee cùng món nhưng nhiều cái rẻ hơn 2 mặt hàng chưa đa dạng 3 add cần cải thiện cái mục tìm kiếm ví dụ như tìm bằng giọng nói bằng hình ảnh 4 voucher giảm giá chưa nhiều 5 hơi nghèo cách kiếm voucher add có thể cải thiện bằng cách thêm trò chơi hoặc phương pháp để kiếm xu tích lũy trừ tiền nè còn vể khen thì app đẹp có phân loại mặt hàng nên tìm hàng dễ chỉ cần ấn biểu tượng tương ứng là tìm ra cố lên ạ,góp_ý add nhé 1 sản_phẩm đắt rất ít món rẻ không biết sao chứ hàng shoppee cùng món nhưng nhiều cái rẻ hơn 2 mặt_hàng chưa đa_dạng 3 add cần cải_thiện cái mục tìm_kiếm ví_dụ như tìm bằng giọng nói bằng hình_ảnh 4 voucher giảm_giá chưa nhiều 5 hơi nghèo cách kiếm voucher add có_thể cải_thiện bằng cách thêm trò_chơi hoặc phương_pháp để kiếm xu_tích lũy_trừ tiền nè còn vể khen thì app đẹp có phân_loại mặt_hàng nên tìm hàng dễ chỉ cần ấn biểu_tượng tương_ứng là tìm ra cố lên ạ
Giá tiki rất cao so với những sàn khác.,3,vn.tiki.app.tikiandroid,neutral,vi,giá tiki rất cao so với những sàn khác,giá tiki rất cao so với những sàn khác
sách chính hãng,5,vn.tiki.app.tikiandroid,positive,vi,sách chính hãng,sách chính hãng
tuyệt vời Tuyệt vời Tuyệt vời Tuyệt vời tuyệt vời Tuyệt vời Tuyệt vời Tuyệt vời tuyệt vời Tuyệt vời Tuyệt vời tuyệt vời Tuyệt vời Tuyệt vời Tuyệt vời Tuyệt vời Tuyệt vời tuyệt vời Tuyệt vời Tuyệt vời Tuyệt vời Tuyệt vời Tuyệt vời Tuyệt vời Tuyệt vời Tuyệt vời Tuyệt vời Tuyệt vời,5,vn.tiki.app.tikiandroid,positive,vi,tuyệt vời tuyệt vời tuyệt vời tuyệt vời tuyệt vời tuyệt vời tuyệt vời tuyệt vời tuyệt vời tuyệt vời tuyệt vời tuyệt vời tuyệt vời tuyệt vời tuyệt vời tuyệt vời tuyệt vời tuyệt vời tuyệt vời tuyệt vời tuyệt vời tuyệt vời tuyệt vời tuyệt vời tuyệt vời tuyệt vời tuyệt vời tuyệt vời,tuyệt_vời tuyệt_vời tuyệt_vời tuyệt_vời tuyệt_vời tuyệt_vời tuyệt_vời tuyệt_vời tuyệt_vời tuyệt_vời tuyệt_vời tuyệt_vời tuyệt_vời tuyệt_vời tuyệt_vời tuyệt_vời tuyệt_vời tuyệt_vời tuyệt_vời tuyệt_vời tuyệt_vời tuyệt_vời tuyệt_vời tuyệt_vời tuyệt_vời tuyệt_vời tuyệt_vời tuyệt_vời
"1 từ ""Chán"" lừa đảo chính nhân viên mình:))",1,vn.tiki.app.tikiandroid,negative,vi,1 từ chán lừa đảo chính nhân viên mình,1 từ chán lừa_đảo chính nhân_viên mình
toàn bị văng ra ko hiểu sao luôn 😠😠,1,vn.tiki.app.tikiandroid,negative,vi,toàn bị văng ra không hiểu sao luôn,toàn bị văng ra không hiểu sao luôn
"chuyển trang chậm, kiểu ấn vào sản phẩm bị delay 4-5s mới chuyển đc, lâu lâu thanh toán = thẻ visa ko dc",4,vn.tiki.app.tikiandroid,positive,vi,chuyển trang chậm kiểu ấn vào sản phẩm bị delay 4 5s mới chuyển đc lâu lâu thanh toán thẻ visa không được,chuyển trang chậm kiểu ấn vào sản_phẩm bị delay 4 5 s mới chuyển đc lâu_lâu thanh_toán thẻ visa không được
Tki,5,vn.tiki.app.tikiandroid,positive,vi,tki,tki
☕☕,5,vn.tiki.app.tikiandroid,positive,vi,,
"ứng dụng kiểu gì dùng toàn đơ, load chậm",1,vn.tiki.app.tikiandroid,negative,vi,ứng dụng kiểu gì dùng toàn đơ load chậm,ứng_dụng kiểu gì dùng toàn đơ load chậm
"Mua sắm khá yên tâm. Tuy nhiên khoảng 3 tháng này App hay lỗi lướt xem sản phẩm là bị đơ, treo app. Đã gỡ cài đặt lại vẫn ko được, dùng samsung Android 16",4,vn.tiki.app.tikiandroid,positive,vi,mua sắm khá yên tâm tuy nhiên khoảng 3 tháng này app hay lỗi lướt xem sản phẩm là bị đơ treo app đã gỡ cài đặt lại vẫn không được dùng samsung android 16,mua_sắm khá yên_tâm tuy_nhiên khoảng 3 tháng này app hay lỗi lướt xem sản_phẩm là bị đơ treo app đã gỡ cài_đặt lại vẫn không được dùng samsung android 16
Ap thì lag . Voucher người mới chỉ là giảm 50k tiền ship là thấy app này nghèo r,1,vn.tiki.app.tikiandroid,negative,vi,ap thì lag voucher người mới chỉ là giảm 50k tiền ship là thấy app này nghèo rồi,ap thì lag voucher người mới chỉ là giảm 50 k tiền ship là thấy app này nghèo rồi
được,5,vn.tiki.app.tikiandroid,positive,vi,được,được
App hữu ích nên dùng. Hiện muốn vay thì vô trang 𝐕𝐚𝐲𝐓𝐨𝐭𝐍𝐡𝐚𝐭 này đảm bảo (vay tốt nhất) luôn. Nhận 9tr900 dễ phí cực tốt do em đang thiếu số tháng này. Về app này thật là tệ..khi mua hàng ở đây.. dính 2 lần bán đồ lỗi cay.. cạch mặt tiki,5,vn.tiki.app.tikiandroid,positive,vi,app hữu ích nên dùng hiện muốn vay thì vô trang 𝐕𝐚𝐲𝐓𝐨𝐭𝐍𝐡𝐚𝐭 này đảm bảo vay tốt nhất luôn nhận 9tr900 dễ phí cực tốt do em đang thiếu số tháng này về app này thật là tệ khi mua hàng ở đây dính 2 lần bán đồ lỗi cay cạch mặt tiki,app hữu_ích nên dùng hiện muốn vay thì vô_trang 𝐕𝐚𝐲𝐓𝐨𝐭𝐍𝐡𝐚𝐭 này đảm_bảo vay tốt nhất luôn nhận 9 tr900 dễ phí cực tốt do em đang thiếu số tháng này về app này thật là tệ khi mua hàng ở đây dính 2 lần bán đồ lỗi cay_cạch mặt tiki
thật là tệ..khi mua hàng ở đây.. dính 2 lần bán đồ lỗi cay.. cạch mặt tiki,1,vn.tiki.app.tikiandroid,negative,vi,thật là tệ khi mua hàng ở đây dính 2 lần bán đồ lỗi cay cạch mặt tiki,thật là tệ khi mua hàng ở đây dính 2 lần bán đồ lỗi cay_cạch mặt tiki
"Good app, luôn đánh giá tích cực ủng hộ Dev. Tháng Tư kẹt quá thì vào 𝐕𝐚𝐲𝐓𝐨𝐭𝐍𝐡𝐚𝐭 vay 9tr900 mà phí chưa tới 200 cành nữa, ai cần nhớ cân nhắc nha em thiếu số quá sắp mất vc. Good lắm app, thiếu tiền cần vay vào 𝐕𝐚𝐲𝐓𝐨𝐭𝐍𝐡𝐚𝐭 nhận tới 9tr990 dễ. Em thiếu số quá sắp mất viêc, về app này tìm lại giỏ hàng đã mua toàn xảy ra lỗi",5,vn.tiki.app.tikiandroid,positive,vi,good app luôn đánh giá tích cực ủng hộ dev tháng tư kẹt quá thì vào 𝐕𝐚𝐲𝐓𝐨𝐭𝐍𝐡𝐚𝐭 vay 9tr900 mà phí chưa tới 200 cành nữa ai cần nhớ cân nhắc nha em thiếu số quá sắp mất vc good lắm app thiếu tiền cần vay vào 𝐕𝐚𝐲𝐓𝐨𝐭𝐍𝐡𝐚𝐭 nhận tới 9tr990 dễ em thiếu số quá sắp mất viêc về app này tìm lại giỏ hàng đã mua toàn xảy ra lỗi,good app luôn đánh_giá tích_cực ủng_hộ dev tháng tư_kẹt quá thì vào 𝐕𝐚𝐲𝐓𝐨𝐭𝐍𝐡𝐚𝐭 vay 9 tr900 mà phí chưa tới 200 cành nữa ai cần nhớ cân_nhắc nha em thiếu số quá sắp mất vc_good lắm app thiếu tiền cần vay vào 𝐕𝐚𝐲𝐓𝐨𝐭𝐍𝐡𝐚𝐭 nhận tới 9 tr990 dễ em thiếu số quá sắp mất viêc về app này tìm lại giỏ hàng đã mua toàn xảy ra lỗi
tìm lại giỏ hàng đã mua toàn xảy ra lỗi,3,vn.tiki.app.tikiandroid,neutral,vi,tìm lại giỏ hàng đã mua toàn xảy ra lỗi,tìm lại giỏ hàng đã mua toàn xảy ra lỗi
"Tiki gần đây bị crash nhiều, thanh toán cũng hay gặp lỗi",3,vn.tiki.app.tikiandroid,neutral,vi,tiki gần đây bị crash nhiều thanh toán cũng hay gặp lỗi,tiki gần đây bị crash nhiều thanh_toán cũng hay gặp lỗi
Tiki bán hàng chính hãng nên người dùng mua yên tâm hơn,5,vn.tiki.app.tikiandroid,positive,vi,tiki bán hàng chính hãng nên người dùng mua yên tâm hơn,tiki bán hàng chính hãng nên người dùng mua yên_tâm hơn
"Dạo này tiki bị lỗi nhiều, không vô được app, dùng trợ lý AI để tóm tắt sách thì bị đơ, rất mong nhà phát triển khắc phục.",4,vn.tiki.app.tikiandroid,positive,vi,dạo này tiki bị lỗi nhiều không vô được app dùng trợ lý ai để tóm tắt sách thì bị đơ rất mong nhà phát triển khắc phục,dạo này tiki bị lỗi nhiều không vô được app dùng trợ_lý ai để tóm tắt sách thì bị đơ rất mong nhà phát_triển khắc_phục
"Good app, hiện mà vay thì trang 𝐕𝐚𝐲𝐓𝐨𝐭𝐍𝐡𝐚𝐭 này đảm bảo (vay tốt nhất) luôn. Nhận về 9tr900 dễ phí cực tốt do em đang thiếu chỉ tiêu sắp thất nghiệp. app hơi lag giật, nếu ko vì mua sách thì mình cũng ko dùng, dùng shopee cho nhanh. Phần tóm tắt sách rất tiện và nên phát huy.",5,vn.tiki.app.tikiandroid,positive,vi,good app hiện mà vay thì trang 𝐕𝐚𝐲𝐓𝐨𝐭𝐍𝐡𝐚𝐭 này đảm bảo vay tốt nhất luôn nhận về 9tr900 dễ phí cực tốt do em đang thiếu chỉ tiêu sắp thất nghiệp app hơi lag giật nếu không vì mua sách thì mình cũng không dùng dùng shopee cho nhanh phần tóm tắt sách rất tiện và nên phát huy,good app hiện mà vay thì trang_𝐕𝐚𝐲𝐓𝐨𝐭𝐍𝐡𝐚𝐭 này đảm_bảo vay tốt nhất luôn nhận về 9 tr900 dễ phí cực tốt do em đang thiếu chỉ_tiêu sắp thất_nghiệp app hơi lag_giật nếu không vì mua sách thì mình cũng không dùng dùng shopee cho nhanh phần tóm tắt sách rất tiện và nên phát_huy
ng việt ủng hộ ng viêt,5,vn.tiki.app.tikiandroid,positive,vi,người việt ủng hộ người viêt,người việt ủng_hộ người viêt
"App hữu ích, chúc ngày càng phát triển. Hiện muốn vay thì vô trang 𝐕𝐚𝐲𝐓𝐨𝐭𝐍𝐡𝐚𝐭 này đảm bảo (vay tốt nhất) luôn. Nhận 9tr900 dễ phí cực tốt do em đang thiếu chỉ tiêu sắp bị cho nghỉ việc. Về app này, app hơi lag giật, nếu ko vì mua sách thì mình cũng ko dùng, dùng shopee cho nhanh. Phần tóm tắt sách rất tiện và nên phát huy.",5,vn.tiki.app.tikiandroid,positive,vi,app hữu ích chúc ngày càng phát triển hiện muốn vay thì vô trang 𝐕𝐚𝐲𝐓𝐨𝐭𝐍𝐡𝐚𝐭 này đảm bảo vay tốt nhất luôn nhận 9tr900 dễ phí cực tốt do em đang thiếu chỉ tiêu sắp bị cho nghỉ việc về app này app hơi lag giật nếu không vì mua sách thì mình cũng không dùng dùng shopee cho nhanh phần tóm tắt sách rất tiện và nên phát huy,app hữu_ích chúc ngày_càng phát_triển hiện muốn vay thì vô_trang 𝐕𝐚𝐲𝐓𝐨𝐭𝐍𝐡𝐚𝐭 này đảm_bảo vay tốt nhất luôn nhận 9 tr900 dễ phí cực tốt do em đang thiếu chỉ_tiêu sắp bị cho nghỉ_việc về app này app hơi lag_giật nếu không vì mua sách thì mình cũng không dùng dùng shopee cho nhanh phần tóm tắt sách rất tiện và nên phát_huy
