app,content,score,sentiment,review_clean,review_segmented,language,original_label,cleaned_label,text_pred,text_conf,text_reason,final_label,decision_type,final_confidence
Shopee,"Kê khai giá ảo. Trước khi thanh toán thì giá 1 kiểu, bảo mua với vocher giá có 600k, vào mua hàng thì 800k. Video trên nền tảng để các nhà bán hàng quảng cáo bằng AI xúc phạm người xem thật sự",2,negative,kê khai giá ảo trước khi thanh toán thì giá 1 kiểu bảo mua với vocher giá có 600k vào mua hàng thì 800k video trên nền tảng để các nhà bán hàng quảng cáo bằng ai xúc phạm người xem thật sự,kê_khai giá ảo trước khi thanh_toán thì giá 1 kiểu bảo mua với vocher giá có 600 k vào mua hàng thì 800 k_video trên nền_tảng để các nhà_bán hàng quảng_cáo bằng ai xúc_phạm người xem thật_sự,vi,0,0,,0.0,Không rõ ràng,0.0,score_based,1.0
Lazada,"mua rất nhiều nhưng đổi lại ăn khóa lỗi CR01 không có lí do. Sàn rác, quay về với shopee",1,negative,mua rất nhiều nhưng đổi lại ăn khóa lỗi cr01 không có lí do sàn rác quay về với shopee,mua rất nhiều nhưng đổi lại ăn khóa lỗi cr01 không có lí_do sàn rác quay về với shopee,vi,0,0,0.0,0.6,1 từ tiêu cực,0.0,score_based,1.0
Tiki,Shop bảo 14/3 giao mà đến tận ngày 10/4 mới giao bực quá,1,negative,cửa hàng bảo 14 3 giao mà đến tận ngày 10 4 mới giao bực quá,cửa_hàng bảo 14 3 giao mà đến tận ngày 10 4 mới giao bực quá,vi,0,0,,0.0,Không rõ ràng,0.0,score_based,1.0
Lazada,"shipper không giao hàng mà lại tự ý bấm giao hàng không nhận.Liên hệ với hệ thống thì cho gặp Al, vẫn không có một nhân viên giải quyết. Shipper đã có thái độ không ổn mà kêu liên hệ với nó chắc nó giải quyết hả. Lỗi sai mà không có lấy một nhân viên giải quyết lỗi của shipper. Làm ăn sống nhăn vậy ai dám đặt hàng trên app này nữa. Bye luôn không bao giờ sử dụng app này một lần nào nữa.",1,negative,shipper không giao hàng mà lại tự ý bấm giao hàng không nhận liên hệ với hệ thống thì cho gặp al vẫn không có một nhân viên giải quyết shipper đã có thái độ không ổn mà kêu liên hệ với nó chắc nó giải quyết hả lỗi sai mà không có lấy một nhân viên giải quyết lỗi của shipper làm ăn sống nhăn vậy ai dám đặt hàng trên app này nữa bye luôn không bao giờ sử dụng app này một lần nào nữa,shipper không giao hàng mà_lại tự_ý bấm giao hàng_không nhận liên_hệ với hệ_thống thì cho gặp al vẫn không có một nhân_viên giải_quyết shipper đã có thái_độ không ổn mà kêu liên_hệ với nó chắc nó giải_quyết hả lỗi sai mà không có lấy một nhân_viên giải_quyết lỗi của shipper làm_ăn sống_nhăn vậy ai dám đặt_hàng trên app này nữa bye luôn không bao_giờ sử_dụng app này một lần nào nữa,vi,0,0,0.0,0.7,Có phủ định + từ tích cực,0.0,score_based,1.0
Tiki,TiKi sao không có bộ đồ bò sữa😡🐶,1,negative,tiki sao không có bộ đồ bò sữa,tiki sao không có bộ_đồ bò sữa,vi,0,0,,0.0,Không rõ ràng,0.0,score_based,1.0
Lazada,"lâu lắm mới mua 1 đơn, mua xong bị dính CR01, mất hết voucher sàn + Tmall",1,negative,lâu lắm mới mua 1 đơn mua xong bị dính cr01 mất hết voucher sàn tmall,lâu lắm mới mua 1 đơn mua xong bị dính cr01 mất hết voucher sàn tmall,vi,0,0,,0.0,Không rõ ràng,0.0,score_based,1.0
Shopee,nhu c,1,negative,nhu c,nhu_c,vi,0,0,,0.0,Không rõ ràng,0.0,score_based,1.0
Shopee,"Muốn gặp nhân viên hỗ trợ thì không cho, cứ nhất quyết bảo Tép có thể giải quyết vấn đề, rốt cuộc là giải quyết chỗ nào trong khi hối hàng thì mãi không giao dù ghi dự kiến là thời gian đó vậy ạ? Bộ shopee thật sự không thể để khách trò chuyện với nhân viên mà phải thông qua một con bot hay sao ạ. Mình đã có rất nhiều trải nghiệm với shopee, và gần như lần nào cũng vô cùng thất vọng chỉ vì những yêu cầu rất đơn giản, mà shopee lại không hề làm được. Mình cũng hỏi chấm luôn ấy ạ?",1,negative,muốn gặp nhân viên hỗ trợ thì không cho cứ nhất quyết bảo tép có thể giải quyết vấn đề rốt cuộc là giải quyết chỗ nào trong khi hối hàng thì mãi không giao dù ghi dự kiến là thời gian đó vậy ạ bộ shopee thật sự không thể để khách trò chuyện với nhân viên mà phải thông qua một con bot hay sao ạ mình đã có rất nhiều trải nghiệm với shopee và gần như lần nào cũng vô cùng thất vọng chỉ vì những yêu cầu rất đơn giản mà shopee lại không hề làm được mình cũng hỏi chấm luôn ấy ạ,muốn gặp nhân_viên hỗ_trợ thì không cho cứ nhất_quyết bảo_tép có_thể giải_quyết vấn_đề rốt_cuộc là giải_quyết chỗ nào trong khi hối_hàng thì mãi không giao dù ghi dự_kiến là thời_gian đó vậy ạ_bộ shopee thật_sự không_thể để khách trò_chuyện với nhân_viên mà phải thông_qua một con bot hay sao ạ mình đã có rất nhiều trải_nghiệm với shopee và gần như lần nào cũng vô_cùng thất_vọng chỉ vì những yêu_cầu rất đơn_giản mà shopee lại không hề làm được mình cũng hỏi chấm luôn ấy ạ,vi,0,0,,0.0,Không rõ ràng,0.0,score_based,1.0
Tiki,Lừa đao,1,negative,lừa đao,lừa đao,vi,0,0,,0.0,Không rõ ràng,0.0,score_based,1.0
Shopee,chăm sóc khách hàng tệ,1,negative,chăm sóc khách hàng tệ,chăm_sóc khách_hàng tệ,vi,0,0,0.0,0.6,1 từ tiêu cực,0.0,score_based,1.0
Lazada,nhiều quảng cáo quá,1,negative,nhiều quảng cáo quá,nhiều quảng_cáo quá,vi,0,0,,0.0,Không rõ ràng,0.0,score_based,1.0
Tiki,"Thôi nghỉ làm đi, ship hàng lâu thật sự, hủy đơn cũng ko hủy đc, gặp tư vấn viên cũng ko xong",1,negative,thôi nghỉ làm đi ship hàng lâu thật sự hủy đơn cũng không hủy được gặp tư vấn viên cũng không xong,thôi nghỉ làm đi_ship hàng lâu thật_sự hủy_đơn cũng không hủy được gặp tư_vấn_viên cũng không xong,vi,0,0,,0.0,Không rõ ràng,0.0,score_based,1.0
Shopee,có voucher giảm 80k mà ko dùng được,1,negative,có voucher giảm 80k mà không dùng được,có voucher giảm 80 k mà không dùng được,vi,0,0,,0.0,Không rõ ràng,0.0,score_based,1.0
Tiki,"Giao hàng quá chậm, dùng 1 lần sẽ ko có lần thứ 2. Đã xóa app, mọi người nên xài shopee với lazada",1,negative,giao hàng quá chậm dùng 1 lần sẽ không có lần thứ 2 đã xóa app mọi người nên xài shopee với lazada,giao hàng quá chậm dùng 1 lần sẽ không có lần thứ 2 đã xóa_app mọi người nên xài shopee với lazada,vi,0,0,0.0,0.6,1 từ tiêu cực,0.0,score_based,1.0
Shopee,rất hay làm phiền,1,negative,rất hay làm phiền,rất hay làm_phiền,vi,0,0,,0.0,Không rõ ràng,0.0,score_based,1.0
Shopee,"shopee làm thất lạc nhiều hàng ,hư hỏng hàng của người bán nhưng ko có chính sách giải quyết bồi thường . Còn bắt khách chịu % giá trị hàng nữa.",1,negative,shopee làm thất lạc nhiều hàng hư hỏng hàng của người bán nhưng không có chính sách giải quyết bồi thường còn bắt khách chịu giá trị hàng nữa,shopee làm thất_lạc nhiều hàng hư_hỏng hàng của người bán nhưng không có chính_sách giải_quyết bồi_thường còn bắt khách chịu giá_trị hàng nữa,vi,0,0,,0.0,Không rõ ràng,0.0,score_based,1.0
Lazada,t bị vô ứng dụng hoài phiền chết,1,negative,t bị vô ứng dụng hoài phiền chết,t bị vô ứng_dụng hoài_phiền chết,vi,0,0,,0.0,Không rõ ràng,0.0,score_based,1.0
Lazada,Các mặt hàng hầu như đều đắt hơn so với sàn thương mại điện tử khác.,2,negative,các mặt hàng hầu như đều đắt hơn so với sàn thương mại điện tử khác,các mặt_hàng hầu_như đều đắt hơn so với sàn thương_mại_điện_tử khác,vi,0,0,,0.0,Không rõ ràng,0.0,score_based,1.0
Tiki,Như củm,1,negative,như củm,như củm,vi,0,0,,0.0,Không rõ ràng,0.0,score_based,1.0
Shopee,nhu cc dang nhap bi lỗi k cho dang nhap,1,negative,nhu cc dang nhap bi lỗi không cho dang nhap,nhu cc dang nhap bi_lỗi không cho dang nhap,vi,0,0,0.0,0.6,1 từ tiêu cực,0.0,score_based,1.0
Tiki,Giao hàng chậm ngày so với thông báo trên app,4,positive,giao hàng chậm ngày so với thông báo trên app,giao hàng chậm ngày so với thông_báo trên app,vi,0,1,0.0,0.6,1 từ tiêu cực,1.0,score_based,1.0
Lazada,shop nào CX mắc,1,negative,cửa hàng nào cũng mắc,cửa_hàng nào cũng mắc,vi,0,0,,0.0,Không rõ ràng,0.0,score_based,1.0
Tiki,"xu astra làm bị rối mắt, giao diện cực kém",1,negative,xu astra làm bị rối mắt giao diện cực kém,xu astra làm bị rối_mắt giao_diện cực kém,vi,0,0,0.0,0.6,1 từ tiêu cực,0.0,score_based,1.0
Tiki,"Chỉ sách+ tiki mới là chân ái chứ mấy thứ khác mà mua trên tiki đều hư mau k xài đcj nhiều, vd đồng hồ tai nghe đồ điện tử các kiểu rất dễ hư, mặc dù bảo quản rất tốt nhưng mở hàng ra đồng hồ đã tắt thở thì gọi bên CSKH k ai giải quyết, chờ shipper đến thì shipper nói shipper hong biết nốt, khá thất vọng với Tiki về điểm này:(( đã xoá tài khoản",3,negative,chỉ sách tiki mới là chân ái chứ mấy thứ khác mà mua trên tiki đều hư mau không xài đcj nhiều vd đồng hồ tai nghe đồ điện tử các kiểu rất dễ hư mặc dù bảo quản rất tốt nhưng mở hàng ra đồng hồ đã tắt thở thì gọi bên cskh không ai giải quyết chờ shipper đến thì shipper nói shipper hong biết nốt khá thất vọng với tiki về điểm này đã xoá tài khoản,chỉ sách tiki mới là chân_ái chứ mấy thứ khác mà mua trên tiki đều hư_mau không xài đcj nhiều vd đồng_hồ tai nghe đồ điện_tử các kiểu rất dễ hư mặc_dù bảo_quản rất tốt nhưng mở hàng ra đồng_hồ đã tắt_thở thì gọi bên cskh không ai giải_quyết chờ shipper đến thì shipper nói shipper_hong biết nốt khá thất_vọng với tiki về điểm này đã xóa tài_khoản,vi,0,0,0.0,0.8,Có 'hư',0.0,text_high_conf,0.8
Shopee,quá nhiều thông báo rác,1,negative,quá nhiều thông báo rác,quá nhiều thông_báo rác,vi,0,0,,0.0,Không rõ ràng,0.0,score_based,1.0
Lazada,hủy đơn rồi vẫn giao cho người ta được về còn không mặc được ko vừa side nữa trả hàng thì không được . shop FASION bán quần áo đấy,1,negative,hủy đơn rồi vẫn giao cho người ta được về còn không mặc được không vừa side nữa trả hàng thì không được cửa hàng fasion bán quần áo đấy,hủy đơn rồi vẫn giao cho người ta được về còn không mặc được không vừa side nữa trả hàng thì không được cửa_hàng fasion bán quần_áo đấy,vi,0,0,,0.0,Không rõ ràng,0.0,score_based,1.0
Tiki,Lừa đảo chiếm đoạt tiền ng khác🤬,1,negative,lừa đảo chiếm đoạt tiền ng khác,lừa_đảo chiếm_đoạt tiền ng khác,vi,0,0,,0.0,Không rõ ràng,0.0,score_based,1.0
Shopee,me đặt hàng rồi mà nó còn kh giao,1,negative,me đặt hàng rồi mà nó còn kh giao,me đặt_hàng rồi mà nó còn kh giao,vi,0,0,,0.0,Không rõ ràng,0.0,score_based,1.0
Shopee,quá tệ . rất nhiều shop lừa đảo treo đầu dê bán thịt chó . bán hàng kém chất lượng mà không có đơn vị đảm bảo cho quyền lợi của người tiêu dùng ....,1,negative,quá tệ rất nhiều cửa hàng lừa đảo treo đầu dê bán thịt chó bán hàng kém chất lượng mà không có đơn vị đảm bảo cho quyền lợi của người tiêu dùng,quá tệ rất nhiều cửa_hàng lừa_đảo treo đầu dê bán thịt chó bán hàng kém chất_lượng mà không có đơn_vị đảm_bảo cho quyền_lợi của người tiêu_dùng,vi,0,0,0.0,0.7,2 từ tiêu cực,0.0,score_based,1.0
Shopee,mua hàng mà ko cho mua kì cục,1,negative,mua hàng mà không cho mua kì cục,mua hàng mà không cho mua kì cục,vi,0,0,,0.0,Không rõ ràng,0.0,score_based,1.0
Tiki,Giao hàng chậm r còn trả lại người bán xong k cho hủy đơn,1,negative,giao hàng chậm r còn trả lại người bán xong không cho hủy đơn,giao hàng chậm r còn trả lại người bán xong không cho hủy đơn,vi,0,0,0.0,0.6,1 từ tiêu cực,0.0,score_based,1.0
Tiki,Chỗ điểm danh nhận thưởg mỗi ngày bị lỗi.cả tháng nay làm nhiệm vụ xong cuối cùg chằg dc j,3,negative,chỗ điểm danh nhận thưởg mỗi ngày bị lỗi cả tháng nay làm nhiệm vụ xong cuối cùg chằg được j,chỗ điểm_danh nhận thưởg mỗi ngày bị lỗi cả tháng nay làm nhiệm_vụ xong cuối cùg chằg được j,vi,0,0,0.0,0.6,1 từ tiêu cực,0.0,text_match,0.6
Lazada,chơi game kiếm xu với ladawas cho tốn thời gian đến khi mua hàng thì giá trên tận trời mây trừ ladawas cũng còn cao chơi game thì muốn có ladawas phải mua hàng mới có chơi game tặng quà thì cái kẹp đáng giá 10k thì phí ship 42k lừa đảo người dùng mọi mặt tệ tệ tệ thua xa shoppee k có giảm giá xu mà vẫn giá rẻ,1,negative,chơi game kiếm xu với ladawas cho tốn thời gian đến khi mua hàng thì giá trên tận trời mây trừ ladawas cũng còn cao chơi game thì muốn có ladawas phải mua hàng mới có chơi game tặng quà thì cái kẹp đáng giá 10k thì phí ship 42k lừa đảo người dùng mọi mặt tệ tệ tệ thua xa shoppee không có giảm giá xu mà vẫn giá rẻ,chơi game kiếm xu với ladawas cho tốn thời_gian đến khi mua hàng thì giá trên tận trời mây_trừ ladawas cũng còn cao chơi game thì muốn có ladawas phải mua hàng mới có chơi game tặng quà thì cái kẹp đáng_giá 10 k thì phí ship 42 k lừa_đảo người dùng mọi mặt tệ_tệ tệ_thua xa shoppee không có giảm_giá xu mà vẫn giá rẻ,vi,0,0,,0.0,Không rõ ràng,0.0,score_based,1.0
Lazada,2 hàng t mua quốc tế đều trễ 3-5 ngày mà còn bị hủy hàng k rõ lí do Shipper làm ăn như thế thì app cũng nát Hủy một đống mất sạch voucher,1,negative,2 hàng t mua quốc tế đều trễ 3 5 ngày mà còn bị hủy hàng không rõ lí do shipper làm ăn như thế thì app cũng nát hủy một đống mất sạch voucher,2 hàng t mua quốc_tế đều trễ 3 5 ngày mà_còn bị hủy hàng_không rõ lí_do shipper làm_ăn như thế thì app cũng nát hủy một đống mất sạch voucher,vi,0,0,,0.0,Không rõ ràng,0.0,score_based,1.0
Lazada,nhiều quảng cáo,1,negative,nhiều quảng cáo,nhiều quảng_cáo,vi,0,0,,0.0,Không rõ ràng,0.0,score_based,1.0
Shopee,"gần đây chất lượng nền tảng rất tệ, đơn liên tục bị hoàn trả mà không nhận được 1 cuộc gọi nào từ shipper, gọi khiếu nại lên tổng đài cskh xong bên cskh xử lý rất qua loa (bồi thường ít xu) xong chẳng khắc phục được vấn đề gì. trước đây app rất tốt nhưng càng ngày chất lượng càng đi xuống.",1,negative,gần đây chất lượng nền tảng rất tệ đơn liên tục bị hoàn trả mà không nhận được 1 cuộc gọi nào từ shipper gọi khiếu nại lên tổng đài cskh xong bên cskh xử lý rất qua loa bồi thường ít xu xong chẳng khắc phục được vấn đề gì trước đây app rất tốt nhưng càng ngày chất lượng càng đi xuống,gần đây chất_lượng nền_tảng rất tệ_đơn liên_tục bị hoàn_trả mà không nhận được 1 cuộc_gọi nào từ shipper gọi khiếu_nại lên tổng_đài cskh xong bên cskh xử_lý rất qua_loa bồi_thường ít xu xong chẳng khắc_phục được vấn_đề gì trước_đây app rất tốt nhưng càng ngày chất_lượng càng đi xuống,vi,0,0,1.0,0.85,Có 'rất tốt',0.0,score_based,1.0
Tiki,Vghhb ko tốt,1,negative,vghhb không tốt,vghhb không tốt,vi,0,0,0.0,0.7,Có phủ định + từ tích cực,0.0,score_based,1.0
